data_id,id,modified,name,value,
1674,6137001,1520794305,085_MZU1_CEV_RelPower,0.000,
1675,6137002,1520794305,085_MZU1_CEV_CtrlMd,2,
1676,6137003,1520794305,085_MZU1_CEV_DeltaTMgrSts,1,
1677,6137004,1520794305,085_MZU1_CEV_DeltaTSp,0.000,
1678,6137005,1520794306,085_MZU1_CEV_Vmax,100.000,
1679,6137006,1520794306,085_MZU1_CEV_Vnom,317.007,
1680,6137007,1520794306,085_MZU1_CEV_DeltaTLimitation,1,
1681,6137008,1520794306,085_MZU2_CEV_RelPos,16.490,
22,6137009,1520794306,136A_Ahu2_CEV_LeavingTmp,57.065,
1682,6137010,1520794307,085_MZU2_CEV_RelFlow,2.524,
1683,6137011,1520794307,085_MZU2_CEV_AbsFlow,8.001,
1685,6137012,1520794310,085_MZU2_CEV_DeltaT,13.319,
1686,6137013,1520794311,085_MZU2_CEV_LeavingTmp,57.512,
23,6137014,1520794311,136A_Ahu2_CEV_AbsPower,0.000,
1687,6137015,1520794311,085_MZU2_CEV_AbsPower,53.424,
1688,6137016,1520794311,085_MZU2_CEV_ClgEnergy,1578428.250,
1689,6137017,1520794311,085_MZU2_CEV_HtgEnergy,191.748,
1690,6137018,1520794311,085_MZU2_CEV_RelPower,3.067,
1691,6137019,1520794312,085_MZU2_CEV_CtrlMd,2,
1692,6137020,1520794312,085_MZU2_CEV_DeltaTMgrSts,1,
24,6137021,1520794312,136A_Ahu2_CEV_ClgEnergy,8413609.000,
1693,6137022,1520794312,085_MZU2_CEV_DeltaTSp,0.000,
1694,6137023,1520794312,085_MZU2_CEV_Vmax,100.000,
1695,6137024,1520794312,085_MZU2_CEV_Vnom,317.007,
1696,6137025,1520794313,085_MZU2_CEV_DeltaTLimitation,1,
1697,6137026,1520794313,085_AHU1R_CEV_RelPos,43.780,
1698,6137027,1520794313,085_AHU1R_CEV_RelFlow,23.146,
1699,6137028,1520794313,085_AHU1R_CEV_AbsFlow,12.091,
1700,6137029,1520794313,085_AHU1R_CEV_EnteringTmp,46.462,
1701,6137030,1520794314,085_AHU1R_CEV_DeltaT,16.564,
1702,6137031,1520794314,085_AHU1R_CEV_LeavingTmp,63.031,
1703,6137032,1520794314,085_AHU1R_CEV_AbsPower,100.030,
25,6137033,1520794314,136A_Ahu2_CEV_HtgEnergy,19760.598,
26,6137034,1520794314,136A_Ahu2_CEV_RelPower,0.000,
27,6137035,1520794314,136A_Ahu2_CEV_CtrlMd,2,
28,6137036,1520794314,136A_Ahu2_CEV_DeltaTMgrSts,1,
1704,6137037,1520794315,085_AHU1R_CEV_ClgEnergy,1286532.375,
1705,6137038,1520794315,085_AHU1R_CEV_HtgEnergy,1193.602,
1706,6137039,1520794315,085_AHU1R_CEV_RelPower,23.724,
1707,6137040,1520794315,085_AHU1R_CEV_CtrlMd,2,
1708,6137041,1520794315,085_AHU1R_CEV_DeltaTMgrSts,2,
1709,6137042,1520794316,085_AHU1R_CEV_DeltaTSp,0.000,
1710,6137043,1520794316,085_AHU1R_CEV_Vmax,68.000,
1711,6137044,1520794316,085_AHU1R_CEV_Vnom,76.082,
1712,6137045,1520794317,085_AHU1R_CEV_DeltaTLimitation,2,
1729,6137046,1520794365,120_AHU103C_CEV_RelPos,0.000,
1730,6137047,1520794365,120_AHU103C_CEV_RelFlow,0.000,
1732,6137048,1520794368,120_AHU103C_CEV_EnteringTmp,76.849,
1733,6137049,1520794368,120_AHU103C_CEV_DeltaT,1.004,
29,6137050,1520794368,136A_Ahu2_CEV_DeltaTSp,0.000,
1734,6137051,1520794368,120_AHU103C_CEV_LeavingTmp,77.849,
1735,6137052,1520794368,120_AHU103C_CEV_AbsPower,0.000,
1736,6137053,1520794369,120_AHU103C_CEV_ClgEnergy,58620.020,
1737,6137054,1520794369,120_AHU103C_CEV_HtgEnergy,139.006,
1738,6137055,1520794369,120_AHU103C_CEV_RelPower,0.000,
1739,6137056,1520794369,120_AHU103C_CEV_CtrlMd,1,
1740,6137057,1520794370,120_AHU103C_CEV_DeltaTMgrSts,1,
1741,6137058,1520794370,120_AHU103C_CEV_DeltaTSp,0.000,
1742,6137059,1520794370,120_AHU103C_CEV_Vmax,63.000,
1743,6137060,1520794370,120_AHU103C_CEV_Vnom,76.082,
1744,6137061,1520794370,120_AHU103C_CEV_DeltaTLimitation,1,
1745,6137062,1520794370,120_AHU107_CEV_RelPos,0.000,
30,6137063,1520794370,136A_Ahu2_CEV_Vmax,78.000,
1746,6137064,1520794371,120_AHU107_CEV_RelFlow,0.000,
1747,6137065,1520794371,120_AHU107_CEV_AbsFlow,0.000,
1748,6137066,1520794371,120_AHU107_CEV_EnteringTmp,83.928,
1749,6137067,1520794371,120_AHU107_CEV_DeltaT,0.763,
1750,6137068,1520794371,120_AHU107_CEV_LeavingTmp,83.165,
1751,6137069,1520794371,120_AHU107_CEV_AbsPower,0.000,
1752,6137070,1520794372,120_AHU107_CEV_ClgEnergy,2026.984,
1753,6137071,1520794372,120_AHU107_CEV_HtgEnergy,0.516,
1754,6137072,1520794372,120_AHU107_CEV_RelPower,0.000,
1755,6137073,1520794372,120_AHU107_CEV_CtrlMd,2,
1756,6137074,1520794372,120_AHU107_CEV_DeltaTMgrSts,1,
1757,6137075,1520794372,120_AHU107_CEV_DeltaTSp,0.000,
1758,6137076,1520794373,120_AHU107_CEV_Vmax,71.000,
1759,6137077,1520794373,120_AHU107_CEV_Vnom,28.531,
1760,6137078,1520794373,120_AHU107_CEV_DeltaTLimitation,1,
31,6137079,1520794373,136A_Ahu2_CEV_Vnom,713.267,
32,6137080,1520794373,136A_Ahu2_CEV_DeltaTLimitation,1,
1793,6137081,1520794472,022_AHU305_CEV_RelPos,0.000,
1794,6137082,1520794472,022_AHU305_CEV_RelFlow,0.000,
1795,6137083,1520794472,022_AHU305_CEV_AbsFlow,0.000,
1796,6137084,1520794472,022_AHU305_CEV_EnteringTmp,66.624,
1797,6137085,1520794472,022_AHU305_CEV_DeltaT,0.383,
