data_id,id,modified,name,value,
1410,7399914,1521515621,133_AHU4_CEV_RelFlow,29.619,
1411,7399915,1521515621,133_AHU4_CEV_AbsFlow,48.417,
1412,7399916,1521515621,133_AHU4_CEV_EnteringTmp,43.571,
1413,7399917,1521515621,133_AHU4_CEV_DeltaT,6.672,
1414,7399918,1521515621,133_AHU4_CEV_LeavingTmp,50.243,
1415,7399919,1521515621,133_AHU4_CEV_AbsPower,162.186,
1416,7399920,1521515622,133_AHU4_CEV_ClgEnergy,1978734.625,
1417,7399921,1521515622,133_AHU4_CEV_HtgEnergy,9.241,
1418,7399922,1521515622,133_AHU4_CEV_RelPower,15.830,
1419,7399923,1521515622,133_AHU4_CEV_CtrlMd,2,
1420,7399924,1521515622,133_AHU4_CEV_DeltaTMgrSts,3,
1421,7399925,1521515623,133_AHU4_CEV_DeltaTSp,0.000,
1422,7399926,1521515623,133_AHU4_CEV_Vmax,91.000,
1423,7399927,1521515623,133_AHU4_CEV_Vnom,179.638,
1424,7399928,1521515624,133_AHU4_CEV_DeltaTLimitation,2,
1425,7399929,1521515624,133_AHU5_CEV_RelPos,0.000,
1426,7399930,1521515624,133_AHU5_CEV_RelFlow,0.000,
1427,7399931,1521515624,133_AHU5_CEV_AbsFlow,0.000,
1428,7399932,1521515625,133_AHU5_CEV_EnteringTmp,50.846,
1429,7399933,1521515625,133_AHU5_CEV_DeltaT,9.266,
1430,7399934,1521515625,133_AHU5_CEV_LeavingTmp,60.113,
1431,7399935,1521515625,133_AHU5_CEV_AbsPower,0.000,
1432,7399936,1521515625,133_AHU5_CEV_ClgEnergy,125368.102,
1433,7399937,1521515626,133_AHU5_CEV_HtgEnergy,5.763,
1434,7399938,1521515626,133_AHU5_CEV_RelPower,0.000,
1435,7399939,1521515626,133_AHU5_CEV_CtrlMd,2,
1436,7399940,1521515626,133_AHU5_CEV_DeltaTMgrSts,2,
1437,7399941,1521515626,133_AHU5_CEV_DeltaTSp,0.000,
1438,7399942,1521515626,133_AHU5_CEV_Vmax,85.000,
1439,7399943,1521515627,133_AHU5_CEV_Vnom,39.626,
1440,7399944,1521515627,133_AHU5_CEV_DeltaTLimitation,2,
1441,7399945,1521515627,133_AHU1E_CEV_RelPos,0.000,
1443,7399946,1521515628,133_AHU1E_CEV_AbsFlow,0.000,
1444,7399947,1521515628,133_AHU1E_CEV_EnteringTmp,42.846,
1446,7399948,1521515631,133_AHU1E_CEV_LeavingTmp,47.082,
1447,7399949,1521515631,133_AHU1E_CEV_AbsPower,0.000,
1448,7399950,1521515631,133_AHU1E_CEV_ClgEnergy,2591690.500,
1449,7399951,1521515632,133_AHU1E_CEV_HtgEnergy,933.329,
1450,7399952,1521515632,133_AHU1E_CEV_RelPower,0.000,
1451,7399953,1521515632,133_AHU1E_CEV_CtrlMd,2,
1452,7399954,1521515632,133_AHU1E_CEV_DeltaTMgrSts,1,
1453,7399955,1521515632,133_AHU1E_CEV_DeltaTSp,0.000,
1454,7399956,1521515633,133_AHU1E_CEV_Vmax,91.000,
1455,7399957,1521515633,133_AHU1E_CEV_Vnom,179.638,
1456,7399958,1521515633,133_AHU1E_CEV_DeltaTLimitation,1,
1457,7399959,1521515633,133_AHU2E_CEV_RelPos,16.940,
1458,7399960,1521515633,133_AHU2E_CEV_RelFlow,3.920,
1459,7399961,1521515634,133_AHU2E_CEV_AbsFlow,6.408,
1460,7399962,1521515634,133_AHU2E_CEV_EnteringTmp,43.109,
1461,7399963,1521515634,133_AHU2E_CEV_DeltaT,9.654,
1462,7399964,1521515634,133_AHU2E_CEV_LeavingTmp,52.763,
1463,7399965,1521515634,133_AHU2E_CEV_AbsPower,31.046,
1464,7399966,1521515634,133_AHU2E_CEV_ClgEnergy,1013980.938,
1465,7399967,1521515635,133_AHU2E_CEV_HtgEnergy,5.233,
1466,7399968,1521515635,133_AHU2E_CEV_RelPower,3.032,
1467,7399969,1521515635,133_AHU2E_CEV_CtrlMd,2,
1468,7399970,1521515635,133_AHU2E_CEV_DeltaTMgrSts,2,
1469,7399971,1521515636,133_AHU2E_CEV_DeltaTSp,0.000,
1470,7399972,1521515636,133_AHU2E_CEV_Vmax,91.000,
1471,7399973,1521515636,133_AHU2E_CEV_Vnom,179.638,
1472,7399974,1521515636,133_AHU2E_CEV_DeltaTLimitation,2,
1474,7399975,1521515637,082_RTU1E_CEV_RelFlow,10.107,
1475,7399976,1521515637,082_RTU1E_CEV_AbsFlow,18.157,
1476,7399977,1521515637,082_RTU1E_CEV_EnteringTmp,43.142,
1477,7399978,1521515637,082_RTU1E_CEV_DeltaT,10.836,
1478,7399979,1521515637,082_RTU1E_CEV_LeavingTmp,53.977,
1479,7399980,1521515637,082_RTU1E_CEV_AbsPower,98.706,
1481,7399981,1521515640,082_RTU1E_CEV_HtgEnergy,5588.141,
1482,7399982,1521515640,082_RTU1E_CEV_RelPower,9.445,
1483,7399983,1521515640,082_RTU1E_CEV_CtrlMd,2,
