data_id,id,modified,name,value,
1428,7793914,1521742035,133_AHU5_CEV_EnteringTmp,50.606,
1429,7793915,1521742035,133_AHU5_CEV_DeltaT,12.735,
1430,7793916,1521742035,133_AHU5_CEV_LeavingTmp,63.346,
1431,7793917,1521742035,133_AHU5_CEV_AbsPower,0.000,
1432,7793918,1521742036,133_AHU5_CEV_ClgEnergy,125379.664,
1433,7793919,1521742036,133_AHU5_CEV_HtgEnergy,6.241,
1434,7793920,1521742036,133_AHU5_CEV_RelPower,0.000,
1435,7793921,1521742036,133_AHU5_CEV_CtrlMd,2,
1436,7793922,1521742036,133_AHU5_CEV_DeltaTMgrSts,2,
1437,7793923,1521742037,133_AHU5_CEV_DeltaTSp,0.000,
1438,7793924,1521742037,133_AHU5_CEV_Vmax,85.000,
1439,7793925,1521742037,133_AHU5_CEV_Vnom,39.626,
1440,7793926,1521742037,133_AHU5_CEV_DeltaTLimitation,2,
1441,7793927,1521742037,133_AHU1E_CEV_RelPos,0.000,
1442,7793928,1521742037,133_AHU1E_CEV_RelFlow,0.000,
1443,7793929,1521742037,133_AHU1E_CEV_AbsFlow,0.000,
1444,7793930,1521742038,133_AHU1E_CEV_EnteringTmp,43.003,
1445,7793931,1521742038,133_AHU1E_CEV_DeltaT,5.191,
1446,7793932,1521742038,133_AHU1E_CEV_LeavingTmp,48.194,
1447,7793933,1521742038,133_AHU1E_CEV_AbsPower,0.000,
1448,7793934,1521742039,133_AHU1E_CEV_ClgEnergy,2591690.500,
1449,7793935,1521742039,133_AHU1E_CEV_HtgEnergy,933.329,
1450,7793936,1521742039,133_AHU1E_CEV_RelPower,0.000,
1451,7793937,1521742039,133_AHU1E_CEV_CtrlMd,2,
1452,7793938,1521742039,133_AHU1E_CEV_DeltaTMgrSts,1,
1453,7793939,1521742039,133_AHU1E_CEV_DeltaTSp,0.000,
1454,7793940,1521742040,133_AHU1E_CEV_Vmax,91.000,
1455,7793941,1521742040,133_AHU1E_CEV_Vnom,179.638,
1456,7793942,1521742040,133_AHU1E_CEV_DeltaTLimitation,1,
1457,7793943,1521742040,133_AHU2E_CEV_RelPos,25.040,
1458,7793944,1521742040,133_AHU2E_CEV_RelFlow,9.147,
1459,7793945,1521742041,133_AHU2E_CEV_AbsFlow,14.596,
1460,7793946,1521742041,133_AHU2E_CEV_EnteringTmp,43.303,
1461,7793947,1521742041,133_AHU2E_CEV_DeltaT,8.662,
1462,7793948,1521742042,133_AHU2E_CEV_LeavingTmp,51.965,
1463,7793949,1521742042,133_AHU2E_CEV_AbsPower,61.906,
1464,7793950,1521742042,133_AHU2E_CEV_ClgEnergy,1016743.313,
1465,7793951,1521742042,133_AHU2E_CEV_HtgEnergy,5.233,
