data_id,id,modified,name,value,
496,7819914,1521757126,165_AHU2_CEV_DeltaTLimitation,1,
497,7819915,1521757126,003_AHU1_CEV_RelPos,100.000,
498,7819916,1521757126,003_AHU1_CEV_RelFlow,22.133,
499,7819917,1521757127,003_AHU1_CEV_AbsFlow,26.662,
500,7819918,1521757127,003_AHU1_CEV_EnteringTmp,44.042,
501,7819919,1521757127,003_AHU1_CEV_DeltaT,9.682,
502,7819920,1521757128,003_AHU1_CEV_LeavingTmp,53.723,
2,7819921,1521757128,136A_Ahu1_CEV_RelFlow,0.000,
503,7819922,1521757128,003_AHU1_CEV_AbsPower,131.863,
504,7819923,1521757128,003_AHU1_CEV_ClgEnergy,670183.250,
505,7819924,1521757128,003_AHU1_CEV_HtgEnergy,4636.148,
506,7819925,1521757128,003_AHU1_CEV_RelPower,18.057,
507,7819926,1521757129,003_AHU1_CEV_CtrlMd,2,
508,7819927,1521757129,003_AHU1_CEV_DeltaTMgrSts,1,
509,7819928,1521757129,003_AHU1_CEV_DeltaTSp,0.000,
510,7819929,1521757129,003_AHU1_CEV_Vmax,95.000,
511,7819930,1521757129,003_AHU1_CEV_Vnom,126.803,
512,7819931,1521757130,003_AHU1_CEV_DeltaTLimitation,1,
513,7819932,1521757130,003_AHU2_CEV_RelPos,100.000,
514,7819933,1521757130,003_AHU2_CEV_RelFlow,28.469,
515,7819934,1521757130,003_AHU2_CEV_AbsFlow,4.050,
516,7819935,1521757130,003_AHU2_CEV_EnteringTmp,45.248,
517,7819936,1521757131,003_AHU2_CEV_DeltaT,14.596,
518,7819937,1521757131,003_AHU2_CEV_LeavingTmp,59.844,
519,7819938,1521757131,003_AHU2_CEV_AbsPower,29.653,
520,7819939,1521757131,003_AHU2_CEV_ClgEnergy,119000.086,
521,7819940,1521757131,003_AHU2_CEV_HtgEnergy,76.595,
522,7819941,1521757131,003_AHU2_CEV_RelPower,28.920,
523,7819942,1521757132,003_AHU2_CEV_CtrlMd,2,
524,7819943,1521757132,003_AHU2_CEV_DeltaTMgrSts,1,
525,7819944,1521757132,003_AHU2_CEV_DeltaTSp,0.000,
526,7819945,1521757132,003_AHU2_CEV_Vmax,78.000,
527,7819946,1521757132,003_AHU2_CEV_Vnom,18.228,
528,7819947,1521757132,003_AHU2_CEV_DeltaTLimitation,1,
529,7819948,1521757133,168_AHU1_CEV_RelPos,99.850,
530,7819949,1521757133,168_AHU1_CEV_RelFlow,68.975,
531,7819950,1521757133,168_AHU1_CEV_AbsFlow,87.463,
532,7819951,1521757133,168_AHU1_CEV_EnteringTmp,44.254,
533,7819952,1521757133,168_AHU1_CEV_DeltaT,0.432,
534,7819953,1521757134,168_AHU1_CEV_LeavingTmp,44.686,
535,7819954,1521757134,168_AHU1_CEV_AbsPower,19.113,
3,7819955,1521757134,136A_Ahu1_CEV_AbsFlow,0.000,
536,7819956,1521757134,168_AHU1_CEV_ClgEnergy,1055863.000,
537,7819957,1521757134,168_AHU1_CEV_HtgEnergy,431.612,
538,7819958,1521757134,168_AHU1_CEV_RelPower,2.657,
539,7819959,1521757135,168_AHU1_CEV_CtrlMd,2,
540,7819960,1521757135,168_AHU1_CEV_DeltaTMgrSts,1,
541,7819961,1521757135,168_AHU1_CEV_DeltaTSp,0.000,
542,7819962,1521757135,168_AHU1_CEV_Vmax,100.000,
4,7819963,1521757135,136A_Ahu1_CEV_EnteringTmp,43.506,
543,7819964,1521757136,168_AHU1_CEV_Vnom,126.803,
544,7819965,1521757136,168_AHU1_CEV_DeltaTLimitation,1,
545,7819966,1521757136,168_AHU2_CEV_RelPos,100.000,
546,7819967,1521757136,168_AHU2_CEV_RelFlow,58.364,
547,7819968,1521757137,168_AHU2_CEV_AbsFlow,74.007,
548,7819969,1521757137,168_AHU2_CEV_EnteringTmp,43.751,
549,7819970,1521757137,168_AHU2_CEV_DeltaT,6.580,
550,7819971,1521757137,168_AHU2_CEV_LeavingTmp,50.331,
551,7819972,1521757137,168_AHU2_CEV_AbsPower,243.813,
552,7819973,1521757138,168_AHU2_CEV_ClgEnergy,683228.250,
553,7819974,1521757138,168_AHU2_CEV_HtgEnergy,20.508,
554,7819975,1521757138,168_AHU2_CEV_RelPower,33.972,
555,7819976,1521757138,168_AHU2_CEV_CtrlMd,2,
556,7819977,1521757138,168_AHU2_CEV_DeltaTMgrSts,1,
557,7819978,1521757138,168_AHU2_CEV_DeltaTSp,0.000,
558,7819979,1521757139,168_AHU2_CEV_Vmax,100.000,
559,7819980,1521757139,168_AHU2_CEV_Vnom,126.803,
560,7819981,1521757139,168_AHU2_CEV_DeltaTLimitation,1,
561,7819982,1521757139,168_MAU1_CEV_RelPos,0.000,
562,7819983,1521757139,168_MAU1_CEV_RelFlow,0.000,
563,7819984,1521757139,168_MAU1_CEV_AbsFlow,0.000,
564,7819985,1521757140,168_MAU1_CEV_EnteringTmp,74.896,
565,7819986,1521757140,168_MAU1_CEV_DeltaT,0.874,
566,7819987,1521757140,168_MAU1_CEV_LeavingTmp,74.021,
567,7819988,1521757141,168_MAU1_CEV_AbsPower,0.000,
568,7819989,1521757141,168_MAU1_CEV_ClgEnergy,21839.592,
569,7819990,1521757141,168_MAU1_CEV_HtgEnergy,21.804,
570,7819991,1521757141,168_MAU1_CEV_RelPower,0.000,
571,7819992,1521757142,168_MAU1_CEV_CtrlMd,2,
572,7819993,1521757142,168_MAU1_CEV_DeltaTMgrSts,2,
573,7819994,1521757142,168_MAU1_CEV_DeltaTSp,0.000,
574,7819995,1521757142,168_MAU1_CEV_Vmax,85.000,
575,7819996,1521757142,168_MAU1_CEV_Vnom,39.626,
576,7819997,1521757143,168_MAU1_CEV_DeltaTLimitation,2,
577,7819998,1521757143,168_AHU3_CEV_RelPos,0.300,
578,7819999,1521757143,168_AHU3_CEV_RelFlow,0.000,
579,7820000,1521757143,168_AHU3_CEV_AbsFlow,0.000,
580,7820001,1521757143,168_AHU3_CEV_EnteringTmp,55.259,
581,7820002,1521757143,168_AHU3_CEV_DeltaT,3.362,
582,7820003,1521757144,168_AHU3_CEV_LeavingTmp,58.621,
583,7820004,1521757144,168_AHU3_CEV_AbsPower,0.000,
584,7820005,1521757144,168_AHU3_CEV_ClgEnergy,49362.605,
585,7820006,1521757144,168_AHU3_CEV_HtgEnergy,0.565,
586,7820007,1521757144,168_AHU3_CEV_RelPower,0.000,
587,7820008,1521757145,168_AHU3_CEV_CtrlMd,2,
588,7820009,1521757145,168_AHU3_CEV_DeltaTMgrSts,1,
589,7820010,1521757145,168_AHU3_CEV_DeltaTSp,0.000,
590,7820011,1521757145,168_AHU3_CEV_Vmax,63.000,
591,7820012,1521757145,168_AHU3_CEV_Vnom,76.082,
592,7820013,1521757146,168_AHU3_CEV_DeltaTLimitation,1,
593,7820014,1521757146,168_AHU4_CEV_RelPos,20.510,
594,7820015,1521757146,168_AHU4_CEV_RelFlow,5.530,
595,7820016,1521757146,168_AHU4_CEV_AbsFlow,1.294,
596,7820017,1521757149,168_AHU4_CEV_EnteringTmp,44.177,
597,7820018,1521757149,168_AHU4_CEV_DeltaT,23.855,
598,7820019,1521757149,168_AHU4_CEV_LeavingTmp,68.027,
599,7820020,1521757149,168_AHU4_CEV_AbsPower,15.451,
600,7820021,1521757149,168_AHU4_CEV_ClgEnergy,146648.250,
6,7820022,1521757149,136A_Ahu1_CEV_LeavingTmp,61.754,
601,7820023,1521757149,168_AHU4_CEV_HtgEnergy,0.576,
602,7820024,1521757150,168_AHU4_CEV_RelPower,9.400,
603,7820025,1521757150,168_AHU4_CEV_CtrlMd,2,
604,7820026,1521757150,168_AHU4_CEV_DeltaTMgrSts,1,
605,7820027,1521757150,168_AHU4_CEV_DeltaTSp,0.000,
606,7820028,1521757151,168_AHU4_CEV_Vmax,82.000,
607,7820029,1521757151,168_AHU4_CEV_Vnom,28.531,
608,7820030,1521757151,168_AHU4_CEV_DeltaTLimitation,1,
609,7820031,1521757151,153D_AHU1_CEV_RelPos,100.000,
610,7820032,1521757151,153D_AHU1_CEV_RelFlow,10.555,
611,7820033,1521757152,153D_AHU1_CEV_AbsFlow,6.023,
612,7820034,1521757152,153D_AHU1_CEV_EnteringTmp,44.293,
613,7820035,1521757152,153D_AHU1_CEV_DeltaT,13.599,
614,7820036,1521757152,153D_AHU1_CEV_LeavingTmp,57.892,
615,7820037,1521757152,153D_AHU1_CEV_AbsPower,40.788,
616,7820038,1521757153,153D_AHU1_CEV_ClgEnergy,704355.938,
617,7820039,1521757153,153D_AHU1_CEV_HtgEnergy,5738.921,
7,7820040,1521757153,136A_Ahu1_CEV_AbsPower,0.000,
618,7820041,1521757153,153D_AHU1_CEV_RelPower,9.446,
619,7820042,1521757153,153D_AHU1_CEV_CtrlMd,2,
620,7820043,1521757153,153D_AHU1_CEV_DeltaTMgrSts,1,
621,7820044,1521757154,153D_AHU1_CEV_DeltaTSp,0.000,
622,7820045,1521757154,153D_AHU1_CEV_Vmax,75.000,
623,7820046,1521757154,153D_AHU1_CEV_Vnom,76.082,
624,7820047,1521757154,153D_AHU1_CEV_DeltaTLimitation,1,
625,7820048,1521757155,153D_AHU3_CEV_RelPos,100.000,
626,7820049,1521757155,153D_AHU3_CEV_RelFlow,6.714,
627,7820050,1521757155,153D_AHU3_CEV_AbsFlow,6.110,
628,7820051,1521757156,153D_AHU3_CEV_EnteringTmp,44.219,
629,7820052,1521757156,153D_AHU3_CEV_DeltaT,18.659,
630,7820053,1521757156,153D_AHU3_CEV_LeavingTmp,62.878,
631,7820054,1521757156,153D_AHU3_CEV_AbsPower,57.819,
633,7820055,1521757159,153D_AHU3_CEV_HtgEnergy,26.039,
634,7820056,1521757159,153D_AHU3_CEV_RelPower,10.102,
8,7820057,1521757159,136A_Ahu1_CEV_ClgEnergy,10254102.000,
9,7820058,1521757159,136A_Ahu1_CEV_HtgEnergy,217.020,
635,7820059,1521757159,153D_AHU3_CEV_CtrlMd,2,
636,7820060,1521757160,153D_AHU3_CEV_DeltaTMgrSts,1,
637,7820061,1521757161,153D_AHU3_CEV_DeltaTSp,0.000,
638,7820062,1521757161,153D_AHU3_CEV_Vmax,91.000,
639,7820063,1521757161,153D_AHU3_CEV_Vnom,99.989,
640,7820064,1521757161,153D_AHU3_CEV_DeltaTLimitation,1,
641,7820065,1521757162,153D_AHU2_CEV_RelPos,100.000,
642,7820066,1521757162,153D_AHU2_CEV_RelFlow,3.341,
643,7820067,1521757162,153D_AHU2_CEV_AbsFlow,4.236,
644,7820068,1521757162,153D_AHU2_CEV_EnteringTmp,44.318,
645,7820069,1521757162,153D_AHU2_CEV_DeltaT,16.638,
646,7820070,1521757162,153D_AHU2_CEV_LeavingTmp,60.956,
647,7820071,1521757163,153D_AHU2_CEV_AbsPower,35.331,
648,7820072,1521757163,153D_AHU2_CEV_ClgEnergy,686825.125,
649,7820073,1521757163,153D_AHU2_CEV_HtgEnergy,2478.511,
650,7820074,1521757163,153D_AHU2_CEV_RelPower,4.928,
651,7820075,1521757164,153D_AHU2_CEV_CtrlMd,2,
652,7820076,1521757164,153D_AHU2_CEV_DeltaTMgrSts,1,
653,7820077,1521757164,153D_AHU2_CEV_DeltaTSp,0.000,
654,7820078,1521757164,153D_AHU2_CEV_Vmax,100.000,
655,7820079,1521757165,153D_AHU2_CEV_Vnom,126.803,
10,7820080,1521757165,136A_Ahu1_CEV_RelPower,0.000,
656,7820081,1521757165,153D_AHU2_CEV_DeltaTLimitation,1,
657,7820082,1521757165,153D_AHU4_CEV_RelPos,100.000,
658,7820083,1521757165,153D_AHU4_CEV_RelFlow,4.968,
659,7820084,1521757165,153D_AHU4_CEV_AbsFlow,6.408,
660,7820085,1521757166,153D_AHU4_CEV_EnteringTmp,44.258,
661,7820086,1521757166,153D_AHU4_CEV_DeltaT,12.996,
662,7820087,1521757166,153D_AHU4_CEV_LeavingTmp,57.254,
663,7820088,1521757166,153D_AHU4_CEV_AbsPower,41.782,
664,7820089,1521757166,153D_AHU4_CEV_ClgEnergy,820089.875,
665,7820090,1521757166,153D_AHU4_CEV_HtgEnergy,1026.435,
666,7820091,1521757167,153D_AHU4_CEV_RelPower,4.081,
667,7820092,1521757167,153D_AHU4_CEV_CtrlMd,2,
668,7820093,1521757167,153D_AHU4_CEV_DeltaTMgrSts,1,
669,7820094,1521757167,153D_AHU4_CEV_DeltaTSp,0.000,
670,7820095,1521757167,153D_AHU4_CEV_Vmax,100.000,
671,7820096,1521757168,153D_AHU4_CEV_Vnom,179.638,
672,7820097,1521757168,153D_AHU4_CEV_DeltaTLimitation,1,
673,7820098,1521757168,153R_AHU1_CEV_RelPos,0.000,
674,7820099,1521757168,153R_AHU1_CEV_RelFlow,0.000,
11,7820100,1521757168,136A_Ahu1_CEV_CtrlMd,2,
12,7820101,1521757168,136A_Ahu1_CEV_DeltaTMgrSts,1,
675,7820102,1521757168,153R_AHU1_CEV_AbsFlow,0.000,
676,7820103,1521757169,153R_AHU1_CEV_EnteringTmp,68.865,
677,7820104,1521757169,153R_AHU1_CEV_DeltaT,0.499,
678,7820105,1521757169,153R_AHU1_CEV_LeavingTmp,69.363,
679,7820106,1521757169,153R_AHU1_CEV_AbsPower,0.000,
680,7820107,1521757169,153R_AHU1_CEV_ClgEnergy,323162.750,
681,7820108,1521757169,153R_AHU1_CEV_HtgEnergy,171.801,
682,7820109,1521757169,153R_AHU1_CEV_RelPower,0.000,
683,7820110,1521757170,153R_AHU1_CEV_CtrlMd,2,
684,7820111,1521757170,153R_AHU1_CEV_DeltaTMgrSts,1,
13,7820112,1521757170,136A_Ahu1_CEV_DeltaTSp,0.000,
685,7820113,1521757170,153R_AHU1_CEV_DeltaTSp,0.000,
686,7820114,1521757170,153R_AHU1_CEV_Vmax,91.000,
687,7820115,1521757170,153R_AHU1_CEV_Vnom,76.082,
688,7820116,1521757171,153R_AHU1_CEV_DeltaTLimitation,1,
689,7820117,1521757171,153R_AHU2_CEV_RelPos,19.850,
690,7820118,1521757171,153R_AHU2_CEV_RelFlow,4.778,
691,7820119,1521757171,153R_AHU2_CEV_AbsFlow,1.036,
692,7820120,1521757171,153R_AHU2_CEV_EnteringTmp,46.905,
693,7820121,1521757171,153R_AHU2_CEV_DeltaT,16.265,
694,7820122,1521757172,153R_AHU2_CEV_LeavingTmp,63.175,
695,7820123,1521757172,153R_AHU2_CEV_AbsPower,9.476,
14,7820124,1521757172,136A_Ahu1_CEV_Vmax,95.000,
696,7820125,1521757172,153R_AHU2_CEV_ClgEnergy,198844.891,
697,7820126,1521757172,153R_AHU2_CEV_HtgEnergy,12.943,
698,7820127,1521757172,153R_AHU2_CEV_RelPower,5.726,
